dataset,subject,age,gender,small,large,type,similarity,response_time,difference,ratio,mean_ratio,log_ratio,relative_diff,disparity,salience,discrim,logistic
2,2-21,20,Male,9,18,Amount,0,2.886,9,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,1e-4
2,2-21,20,Male,12,15,Amount,1,1.84,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-21,20,Male,5,10,Amount,0,3.167,5,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0067
2,2-21,20,Male,19,20,Amount,1,3.042,1,0.95,0.9744,-0.0513,0.05,0.0513,0.0256,2.9957,0.2689
2,2-21,20,Male,7,14,Amount,0,2.98,7,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,9e-4
2,2-21,20,Male,7,10,Amount,1,2.012,3,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0474
2,2-21,20,Male,1,2,Amount,1,1.607,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-21,20,Male,13,20,Amount,0,3.073,7,0.65,0.7879,-0.4308,0.35,0.4242,0.2121,1.0498,9e-4
2,2-21,20,Male,6,9,Amount,0,8.768,3,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0474
2,2-21,20,Male,45,50,Amount,1,1.856,5,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0067
2,2-21,20,Male,9,10,Amount,1,1.264,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-21,20,Male,27,30,Amount,1,2.605,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
2,2-21,20,Male,2,10,Amount,0,1.56,8,0.2,0.3333,-1.6094,0.8,1.3333,0.6667,0.2231,3e-4
2,2-21,20,Male,4,5,Amount,1,14.898,1,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.2689
2,2-21,20,Male,2,3,Amount,1,1.513,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-21,20,Male,12,15,Delay,1,8.845,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-21,20,Male,2,10,Delay,0,2.714,8,0.2,0.3333,-1.6094,0.8,1.3333,0.6667,0.2231,3e-4
2,2-21,20,Male,10,15,Delay,1,4.602,5,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0067
2,2-21,20,Male,18,27,Delay,0,1.826,9,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,1e-4
2,2-21,20,Male,3,4,Delay,1,3.166,1,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.2689
2,2-21,20,Male,14,21,Delay,0,5.866,7,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,9e-4
2,2-21,20,Male,21,28,Delay,0,2.543,7,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,9e-4
2,2-21,20,Male,3,10,Delay,0,2.714,7,0.3,0.4615,-1.204,0.7,1.0769,0.5385,0.3567,9e-4
2,2-21,20,Male,9,10,Delay,1,1.592,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-21,20,Male,0,5,Delay,0,8.704,5,0,0,-Inf,1,2,1,0,0.0067
2,2-21,20,Male,27,30,Delay,1,3.136,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
2,2-21,20,Male,9,12,Delay,1,2.979,3,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0474
2,2-21,20,Male,0,1,Delay,1,3.51,1,0,0,-Inf,1,2,1,0,0.2689
2,2-21,20,Male,27,36,Delay,1,4.696,9,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,1e-4
2,2-21,20,Male,6,9,Delay,1,3.073,3,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0474
2,2-21,20,Male,9,10,Delay,1,2.481,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-21,20,Male,0,4,Delay,0,2.777,4,0,0,-Inf,1,2,1,0,0.018
2,2-21,20,Male,1,2,Delay,1,2.699,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-21,20,Male,8,10,Delay,1,5.912,2,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.1192
2,2-21,20,Male,7,10,Delay,1,4.103,3,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0474
2,2-21,20,Male,3,6,Delay,0,3.229,3,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0474
2,2-21,20,Male,36,45,Delay,0,27.534,9,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,1e-4
2,2-21,20,Male,9,18,Delay,0,3.089,9,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,1e-4
2,2-21,20,Male,0,9,Delay,0,1.217,9,0,0,-Inf,1,2,1,0,1e-4
2,2-21,20,Male,0,8,Delay,0,2.169,8,0,0,-Inf,1,2,1,0,3e-4
2,2-21,20,Male,5,10,Delay,0,1.669,5,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0067
2,2-21,20,Male,0,7,Delay,0,2.091,7,0,0,-Inf,1,2,1,0,9e-4
2,2-21,20,Male,0,3,Delay,1,2.308,3,0,0,-Inf,1,2,1,0,0.0474
2,2-21,20,Male,1,10,Delay,0,1.997,9,0.1,0.1818,-2.3026,0.9,1.6364,0.8182,0.1054,1e-4
2,2-21,20,Male,45,50,Delay,1,2.012,5,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0067
2,2-21,20,Male,20,25,Delay,1,5.335,5,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0067
2,2-21,20,Male,7,14,Delay,0,2.371,7,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,9e-4
2,2-21,20,Male,0,6,Delay,0,8.143,6,0,0,-Inf,1,2,1,0,0.0025
2,2-21,20,Male,4,10,Delay,0,1.654,6,0.4,0.5714,-0.9163,0.6,0.8571,0.4286,0.5108,0.0025
2,2-21,20,Male,2,3,Delay,1,21.185,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-21,20,Male,15,20,Delay,1,2.184,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-21,20,Male,0,2,Delay,1,1.466,2,0,0,-Inf,1,2,1,0,0.1192
2,2-21,20,Male,6,10,Delay,0,2.06,4,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,0.018
2,2-21,20,Male,0,10,Delay,0,1.31,10,0,0,-Inf,1,2,1,0,0
2,2-21,20,Male,63,70,Delay,1,2.449,7,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,9e-4
2,2-21,20,Male,28,35,Delay,1,2.059,7,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,9e-4
2,2-21,20,Male,4,5,Delay,1,1.529,1,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.2689
2,2-22,20,Female,17,20,Amount,1,3.572,3,0.85,0.9189,-0.1625,0.15,0.1622,0.0811,1.8971,0.0474
2,2-22,20,Female,21,28,Amount,0,2.106,7,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,9e-4
2,2-22,20,Female,4,10,Amount,0,3.276,6,0.4,0.5714,-0.9163,0.6,0.8571,0.4286,0.5108,0.0025
2,2-22,20,Female,5,10,Amount,0,1.404,5,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0067
2,2-22,20,Female,3,10,Amount,0,1.498,7,0.3,0.4615,-1.204,0.7,1.0769,0.5385,0.3567,9e-4
2,2-22,20,Female,19,20,Amount,1,2.028,1,0.95,0.9744,-0.0513,0.05,0.0513,0.0256,2.9957,0.2689
2,2-22,20,Female,15,20,Amount,0,2.621,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-22,20,Female,12,15,Amount,1,2.184,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-22,20,Female,13,20,Amount,0,1.528,7,0.65,0.7879,-0.4308,0.35,0.4242,0.2121,1.0498,9e-4
2,2-22,20,Female,14,21,Amount,0,3.338,7,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,9e-4
2,2-22,20,Female,1,10,Amount,0,1.03,9,0.1,0.1818,-2.3026,0.9,1.6364,0.8182,0.1054,1e-4
2,2-22,20,Female,8,10,Amount,1,1.326,2,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.1192
2,2-22,20,Female,12,20,Amount,0,1.326,8,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,3e-4
2,2-22,20,Female,7,14,Amount,0,1.061,7,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,9e-4
2,2-22,20,Female,16,20,Amount,0,2.62,4,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.018
2,2-22,20,Female,2,3,Amount,1,1.233,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-22,20,Female,4,5,Amount,1,1.341,1,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.2689
2,2-22,20,Female,10,20,Amount,0,1.389,10,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0
2,2-22,20,Female,10,15,Amount,0,1.201,5,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0067
2,2-22,20,Female,6,10,Amount,0,1.482,4,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,0.018
2,2-22,20,Female,20,25,Amount,0,0.92,5,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0067
2,2-22,20,Female,3,4,Amount,1,2.403,1,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.2689
2,2-22,20,Female,9,10,Amount,1,1.029,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-22,20,Female,9,10,Amount,1,2.512,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-22,20,Female,11,20,Amount,0,2.028,9,0.55,0.7097,-0.5978,0.45,0.5806,0.2903,0.7985,1e-4
2,2-22,20,Female,7,10,Amount,0,3.526,3,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0474
2,2-22,20,Female,14,20,Amount,0,3.01,6,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0025
2,2-22,20,Female,28,35,Amount,0,2.169,7,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,9e-4
2,2-22,20,Female,15,20,Amount,0,1.092,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-22,20,Female,27,30,Amount,0,4.259,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
2,2-22,20,Female,3,6,Amount,0,1.544,3,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0474
2,2-22,20,Female,2,10,Amount,0,2.2,8,0.2,0.3333,-1.6094,0.8,1.3333,0.6667,0.2231,3e-4
2,2-22,20,Female,45,50,Amount,0,1.794,5,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0067
2,2-22,20,Female,1,2,Amount,1,1.435,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-22,20,Female,9,18,Amount,0,1.872,9,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,1e-4
2,2-22,20,Female,18,27,Amount,0,1.451,9,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,1e-4
2,2-22,20,Female,63,70,Amount,0,1.575,7,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,9e-4
2,2-22,20,Female,36,45,Amount,0,1.623,9,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,1e-4
2,2-22,20,Female,9,12,Amount,0,1.981,3,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0474
2,2-22,20,Female,6,9,Amount,0,1.451,3,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0474
2,2-22,20,Female,81,90,Amount,0,2.246,9,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,1e-4
2,2-22,20,Female,18,20,Amount,1,1.7,2,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.1192
2,2-22,20,Female,27,36,Amount,0,1.451,9,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,1e-4
2,2-22,20,Female,0,3,Delay,0,3.526,3,0,0,-Inf,1,2,1,0,0.0474
2,2-22,20,Female,20,25,Delay,1,3.931,5,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0067
2,2-22,20,Female,0,7,Delay,0,1.591,7,0,0,-Inf,1,2,1,0,9e-4
2,2-22,20,Female,0,2,Delay,0,1.186,2,0,0,-Inf,1,2,1,0,0.1192
2,2-22,20,Female,6,9,Delay,1,2.355,3,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0474
2,2-22,20,Female,7,10,Delay,1,1.217,3,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0474
2,2-22,20,Female,6,10,Delay,1,2.044,4,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,0.018
2,2-22,20,Female,1,10,Delay,0,1.326,9,0.1,0.1818,-2.3026,0.9,1.6364,0.8182,0.1054,1e-4
2,2-22,20,Female,7,14,Delay,1,7.035,7,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,9e-4
2,2-22,20,Female,0,9,Delay,0,2.028,9,0,0,-Inf,1,2,1,0,1e-4
2,2-22,20,Female,9,12,Delay,1,1.217,3,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0474
2,2-22,20,Female,4,10,Delay,1,1.295,6,0.4,0.5714,-0.9163,0.6,0.8571,0.4286,0.5108,0.0025
2,2-22,20,Female,0,6,Delay,0,1.17,6,0,0,-Inf,1,2,1,0,0.0025
2,2-22,20,Female,0,4,Delay,0,0.826,4,0,0,-Inf,1,2,1,0,0.018
2,2-22,20,Female,9,10,Delay,1,1.358,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-22,20,Female,27,36,Delay,1,1.731,9,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,1e-4
2,2-22,20,Female,0,1,Delay,0,1.685,1,0,0,-Inf,1,2,1,0,0.2689
2,2-22,20,Female,3,10,Delay,0,8.034,7,0.3,0.4615,-1.204,0.7,1.0769,0.5385,0.3567,9e-4
2,2-22,20,Female,3,4,Delay,1,2.246,1,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.2689
2,2-22,20,Female,15,20,Delay,1,7.488,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-22,20,Female,9,10,Delay,1,1.888,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-22,20,Female,0,5,Delay,0,1.373,5,0,0,-Inf,1,2,1,0,0.0067
2,2-22,20,Female,4,5,Delay,1,1.56,1,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.2689
2,2-22,20,Female,63,70,Delay,1,6.287,7,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,9e-4
2,2-22,20,Female,1,2,Delay,1,2.558,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-22,20,Female,28,35,Delay,1,2.059,7,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,9e-4
2,2-22,20,Female,45,50,Delay,1,1.061,5,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0067
2,2-22,20,Female,18,27,Delay,1,1.185,9,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,1e-4
2,2-22,20,Female,0,10,Delay,0,1.342,10,0,0,-Inf,1,2,1,0,0
2,2-22,20,Female,36,45,Delay,1,1.31,9,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,1e-4
2,2-22,20,Female,21,28,Delay,1,1.669,7,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,9e-4
2,2-22,20,Female,14,21,Delay,1,2.574,7,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,9e-4
2,2-22,20,Female,2,3,Delay,1,1.576,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-22,20,Female,0,8,Delay,0,1.217,8,0,0,-Inf,1,2,1,0,3e-4
2,2-22,20,Female,2,10,Delay,1,2.059,8,0.2,0.3333,-1.6094,0.8,1.3333,0.6667,0.2231,3e-4
2,2-22,20,Female,9,18,Delay,1,1.263,9,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,1e-4
2,2-22,20,Female,27,30,Delay,1,3.604,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
2,2-22,20,Female,10,15,Delay,1,5.07,5,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0067
2,2-22,20,Female,5,10,Delay,1,1.123,5,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0067
2,2-22,20,Female,3,6,Delay,1,1.217,3,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0474
2,2-22,20,Female,12,15,Delay,1,2.168,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-22,20,Female,8,10,Delay,1,1.357,2,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.1192
2,2-23,19,Female,1,2,Amount,1,4.899,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-23,19,Female,19,20,Amount,1,2.121,1,0.95,0.9744,-0.0513,0.05,0.0513,0.0256,2.9957,0.2689
2,2-23,19,Female,2,3,Amount,1,2.325,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-23,19,Female,45,50,Amount,0,1.669,5,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0067
2,2-23,19,Female,4,10,Amount,0,2.012,6,0.4,0.5714,-0.9163,0.6,0.8571,0.4286,0.5108,0.0025
2,2-23,19,Female,6,9,Amount,0,1.903,3,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0474
2,2-23,19,Female,7,14,Amount,0,1.56,7,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,9e-4
2,2-23,19,Female,17,20,Amount,0,2.137,3,0.85,0.9189,-0.1625,0.15,0.1622,0.0811,1.8971,0.0474
2,2-23,19,Female,7,10,Amount,0,1.763,3,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0474
2,2-23,19,Female,20,25,Amount,0,1.545,5,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0067
2,2-23,19,Female,9,12,Amount,0,2.075,3,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0474
2,2-23,19,Female,14,21,Amount,0,1.201,7,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,9e-4
2,2-23,19,Female,3,10,Amount,0,1.233,7,0.3,0.4615,-1.204,0.7,1.0769,0.5385,0.3567,9e-4
2,2-23,19,Female,3,6,Amount,0,1.232,3,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0474
2,2-23,19,Female,15,20,Amount,0,1.232,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-23,19,Female,1,10,Amount,0,1.482,9,0.1,0.1818,-2.3026,0.9,1.6364,0.8182,0.1054,1e-4
2,2-23,19,Female,13,20,Amount,0,4.914,7,0.65,0.7879,-0.4308,0.35,0.4242,0.2121,1.0498,9e-4
2,2-23,19,Female,18,27,Amount,0,1.592,9,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,1e-4
2,2-23,19,Female,11,20,Amount,0,1.045,9,0.55,0.7097,-0.5978,0.45,0.5806,0.2903,0.7985,1e-4
2,2-23,19,Female,16,20,Amount,0,1.046,4,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.018
2,2-23,19,Female,21,28,Amount,0,1.029,7,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,9e-4
2,2-23,19,Female,36,45,Amount,1,1.404,9,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,1e-4
2,2-23,19,Female,12,15,Amount,0,1.17,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-23,19,Female,27,30,Amount,1,1.357,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
2,2-23,19,Female,5,10,Amount,0,1.373,5,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0067
2,2-23,19,Female,14,20,Amount,0,1.482,6,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0025
2,2-23,19,Female,2,10,Amount,0,1.263,8,0.2,0.3333,-1.6094,0.8,1.3333,0.6667,0.2231,3e-4
2,2-23,19,Female,9,18,Amount,0,1.155,9,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,1e-4
2,2-23,19,Female,9,10,Amount,1,1.232,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-23,19,Female,9,10,Amount,1,1.545,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-23,19,Female,27,36,Amount,0,1.606,9,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,1e-4
2,2-23,19,Female,63,70,Amount,0,1.826,7,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,9e-4
2,2-23,19,Female,6,10,Amount,1,1.591,4,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,0.018
2,2-23,19,Female,15,20,Amount,0,2.745,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-23,19,Female,10,15,Amount,0,1.014,5,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0067
2,2-23,19,Female,10,20,Amount,0,1.42,10,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0
2,2-23,19,Female,18,20,Amount,1,1.232,2,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.1192
2,2-23,19,Female,8,10,Amount,1,1.311,2,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.1192
2,2-23,19,Female,28,35,Amount,0,3.385,7,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,9e-4
2,2-23,19,Female,81,90,Amount,0,1.56,9,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,1e-4
2,2-23,19,Female,12,20,Amount,0,1.342,8,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,3e-4
2,2-23,19,Female,4,5,Amount,1,1.294,1,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.2689
2,2-23,19,Female,3,4,Amount,1,0.796,1,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.2689
2,2-23,19,Female,2,3,Delay,1,1.435,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-23,19,Female,0,2,Delay,0,1.201,2,0,0,-Inf,1,2,1,0,0.1192
2,2-23,19,Female,12,15,Delay,0,2.45,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-23,19,Female,7,14,Delay,0,1.684,7,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,9e-4
2,2-23,19,Female,21,28,Delay,0,1.03,7,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,9e-4
2,2-23,19,Female,9,12,Delay,0,2.793,3,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0474
2,2-23,19,Female,0,7,Delay,0,1.029,7,0,0,-Inf,1,2,1,0,9e-4
2,2-23,19,Female,27,36,Delay,1,1.186,9,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,1e-4
2,2-23,19,Female,0,10,Delay,0,0.951,10,0,0,-Inf,1,2,1,0,0
2,2-23,19,Female,63,70,Delay,0,1.825,7,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,9e-4
2,2-23,19,Female,3,6,Delay,0,0.998,3,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0474
2,2-23,19,Female,3,4,Delay,1,0.983,1,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.2689
2,2-23,19,Female,6,9,Delay,0,1.701,3,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0474
2,2-23,19,Female,28,35,Delay,0,1.17,7,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,9e-4
2,2-23,19,Female,10,15,Delay,0,1.06,5,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0067
2,2-23,19,Female,0,5,Delay,0,1.326,5,0,0,-Inf,1,2,1,0,0.0067
2,2-23,19,Female,1,2,Delay,1,0.952,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-23,19,Female,0,3,Delay,0,0.952,3,0,0,-Inf,1,2,1,0,0.0474
2,2-23,19,Female,9,18,Delay,0,1.747,9,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,1e-4
2,2-23,19,Female,6,10,Delay,0,7.645,4,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,0.018
2,2-23,19,Female,18,27,Delay,0,2.059,9,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,1e-4
2,2-23,19,Female,27,30,Delay,1,1.202,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
2,2-23,19,Female,4,5,Delay,1,0.749,1,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.2689
2,2-23,19,Female,9,10,Delay,1,0.671,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-23,19,Female,0,8,Delay,0,0.983,8,0,0,-Inf,1,2,1,0,3e-4
2,2-23,19,Female,9,10,Delay,1,0.983,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-23,19,Female,0,6,Delay,0,0.874,6,0,0,-Inf,1,2,1,0,0.0025
2,2-23,19,Female,20,25,Delay,0,0.967,5,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0067
2,2-23,19,Female,4,10,Delay,0,1.903,6,0.4,0.5714,-0.9163,0.6,0.8571,0.4286,0.5108,0.0025
2,2-23,19,Female,45,50,Delay,0,1.264,5,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0067
2,2-23,19,Female,5,10,Delay,0,0.951,5,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0067
2,2-23,19,Female,2,10,Delay,0,0.999,8,0.2,0.3333,-1.6094,0.8,1.3333,0.6667,0.2231,3e-4
2,2-23,19,Female,1,10,Delay,0,0.889,9,0.1,0.1818,-2.3026,0.9,1.6364,0.8182,0.1054,1e-4
2,2-23,19,Female,0,9,Delay,0,0.796,9,0,0,-Inf,1,2,1,0,1e-4
